customer_id,embedding_vector,last_updated
CUST00334,"0.169122,0.353279,0.000000,-0.071331,0.540681,0.152000,0.083727,-0.034942,-0.061684,-0.002685,-0.109859,0.081345,-0.014066,0.114273,-0.232278,-0.009733,-0.063621,0.053942,-0.154697,0.067093,0.098676,-0.004330,0.111073,-0.189516,0.060216,-0.145587,-0.074857,0.050861,-0.164847,0.044807,-0.173786,-0.154151,-0.078486,0.107681,-0.126548,0.142130,0.016347,-0.036089,0.050799,0.007322,-0.092911,-0.037021,0.168825,0.012996,0.061558,0.014851,-0.040239,-0.011648,-0.008118,-0.018873",2026-02-18 21:57:16.021914
CUST00335,"0.133043,0.640994,0.900000,-0.115855,-0.088005,0.360000,0.078400,-0.151650,0.116489,-0.056430,-0.038545,0.084326,-0.076818,0.012521,0.095088,0.169723,0.077795,0.005113,0.031296,-0.027962,0.025599,-0.004872,0.038389,0.061431,0.025858,-0.019357,0.137204,0.052362,0.023006,-0.254069,0.093079,-0.051430,0.017959,0.199353,-0.054760,-0.022912,-0.011654,-0.027479,0.097328,0.079974,0.176457,0.167385,-0.122654,0.113307,0.051136,0.027879,-0.148288,-0.059352,-0.066736,-0.084993",2026-02-14 21:57:16.021959
CUST00336,"0.107199,0.213743,0.300000,-0.071017,-0.020071,0.438000,0.060212,0.201288,-0.121818,-0.053484,-0.057150,0.123030,0.064407,0.034319,-0.167313,-0.064823,0.063038,-0.109268,-0.070200,0.167089,0.186606,-0.069716,0.214067,0.108124,0.027852,-0.083320,-0.109664,-0.052597,0.071458,0.066929,0.020196,-0.060169,0.081878,-0.080913,0.055200,-0.052954,0.078181,-0.029868,0.227099,0.114069,0.073153,-0.002802,0.090235,-0.278531,-0.057623,-0.009901,0.042822,0.062839,0.098490,-0.058715",2026-02-17 21:57:16.022003
CUST00337,"0.105584,0.611913,0.300000,-0.044313,-0.132015,0.254000,0.178265,0.089755,-0.158939,-0.005280,-0.174129,0.040523,-0.038196,-0.191896,-0.184614,-0.004234,0.117426,-0.016293,-0.082444,0.027165,-0.040849,-0.026569,0.134997,-0.105845,0.034119,-0.103852,-0.021821,0.121706,-0.217148,-0.037917,0.068988,-0.064648,-0.033190,-0.109566,0.100649,0.100820,-0.040634,-0.164298,0.220948,0.222269,-0.059283,-0.014958,-0.035455,-0.037935,0.118717,-0.054146,0.025311,0.021455,0.078880,-0.075876",2026-03-15 21:57:16.022046
CUST00338,"0.085273,0.713751,0.600000,-0.611211,-0.015764,0.112000,-0.018182,-0.005494,-0.057517,-0.305671,-0.004201,-0.102363,-0.077714,-0.105657,-0.089953,0.060885,0.110458,-0.024576,0.086020,-0.035329,-0.061280,-0.115428,-0.192089,0.133485,0.059753,0.061416,0.018784,0.121387,-0.125050,0.119709,0.230985,-0.118875,-0.043299,-0.110177,-0.030836,0.022651,-0.027044,-0.013131,0.176656,-0.023407,0.020309,-0.222144,-0.200806,-0.039939,-0.039110,-0.067309,-0.200263,0.014931,-0.016669,0.011661",2026-02-20 21:57:16.022091
CUST00339,"0.086116,0.550332,0.000000,0.279426,-0.028081,0.140000,-0.164319,0.039157,-0.019426,-0.024002,-0.051499,-0.034143,-0.024914,0.097698,0.058873,-0.105477,-0.131898,0.093845,-0.014779,0.087961,-0.020487,-0.010953,-0.025964,-0.034603,0.056195,-0.034488,-0.091438,-0.074581,-0.035894,0.117297,-0.194013,-0.061168,-0.085976,-0.067142,-0.153876,0.056031,-0.024566,-0.068988,-0.053709,-0.044332,-0.006300,0.133560,0.190208,0.090658,-0.012618,-0.070487,0.043704,0.166816,0.126157,0.074763",2026-03-16 21:57:16.022134
CUST00340,"0.070851,0.687054,0.600000,-0.059888,-0.073698,0.204000,-0.215767,0.109098,0.056891,-0.019128,0.174909,-0.161520,0.116313,-0.072109,-0.192987,-0.240132,0.031435,0.133069,0.014788,-0.228288,-0.164647,-0.014957,0.089096,-0.006095,-0.102426,-0.001945,-0.006128,-0.011050,-0.135746,0.112777,0.171812,0.032085,-0.100955,0.009386,-0.012815,0.057847,-0.102915,0.028045,-0.003962,-0.119201,0.031257,-0.000969,0.144689,-0.041514,-0.080997,-0.137057,-0.087599,-0.030393,0.026319,-0.008673",2026-03-04 21:57:16.022176
CUST00341,"0.064738,0.797267,1.200000,0.069255,0.009288,0.084000,0.071870,0.096922,-0.102129,0.068275,-0.035480,0.042240,-0.113040,0.142224,-0.015018,-0.107458,0.057939,-0.048195,-0.025138,0.068924,0.082147,0.050854,0.005553,-0.060202,0.020305,-0.130401,-0.031106,0.091500,-0.099108,-0.028909,-0.027723,0.179983,-0.081579,-0.078296,0.038748,-0.100193,0.176500,-0.008721,0.108788,-0.030049,0.005513,0.044082,-0.060674,-0.086315,0.007245,0.061782,-0.006103,-0.182414,-0.030299,-0.029033",2026-04-06 21:57:16.022220
CUST00342,"0.050442,0.746131,1.200000,-0.014137,0.054457,0.202000,-0.133730,0.050213,-0.135154,0.152837,-0.016569,0.015247,0.076818,0.063112,-0.056738,0.058291,-0.006574,0.171386,0.223539,0.162548,0.189564,0.041943,-0.036387,0.003049,-0.156628,0.063659,0.110590,-0.112717,0.007791,-0.073983,0.163190,-0.057639,0.062987,-0.122940,-0.073326,-0.049525,0.073454,0.089337,-0.024479,0.007775,0.146683,-0.059910,0.006596,-0.150999,0.079751,-0.021158,0.111082,0.046503,0.004116,0.099161",2026-02-11 21:57:16.022263
CUST00343,"0.133724,0.340811,0.600000,0.469505,-0.031881,0.930000,0.185217,0.098554,-0.072056,0.062313,0.002904,-0.015931,0.018781,-0.266263,-0.059865,-0.003244,0.121065,-0.046333,0.001753,0.090965,0.096536,-0.086117,0.059488,0.087398,0.219895,0.067993,-0.007741,-0.053221,0.210929,-0.013380,0.017074,-0.069941,0.001472,-0.021095,0.060523,0.162229,0.140320,-0.180369,0.225114,-0.106464,0.036295,-0.083947,-0.055362,-0.079148,-0.005265,0.002775,0.081642,0.146809,-0.114743,0.049392",2026-03-27 21:57:16.022307
CUST00344,"0.063801,0.329849,0.900000,-0.031385,-0.159193,0.318000,0.178039,0.127369,-0.008148,-0.060055,-0.011870,0.068893,-0.111406,-0.051066,0.070538,0.022355,-0.055689,-0.021116,0.189398,0.149550,-0.086012,-0.027422,-0.107291,0.003603,0.066903,-0.026329,0.192925,0.142464,0.042363,0.027723,-0.003137,0.048939,-0.164538,-0.121474,0.073056,0.197289,-0.135335,-0.073647,-0.286520,-0.004954,-0.077743,-0.090632,-0.136392,-0.030861,0.055847,0.150865,-0.218047,-0.018592,0.116965,0.009217",2026-03-27 21:57:16.022360
CUST00345,"0.108573,0.492521,0.000000,0.076033,0.036472,0.432000,0.099083,0.107145,-0.181492,0.014066,-0.187778,0.160732,0.032945,0.010487,0.015686,-0.095579,-0.152086,0.115266,-0.024602,-0.082093,-0.153168,-0.061492,-0.140867,-0.197985,-0.127716,0.071476,-0.060325,0.189221,0.185707,-0.128551,-0.043281,0.027401,-0.137886,0.005250,0.095702,-0.030164,0.073349,0.157869,-0.074739,-0.222432,0.039909,0.058612,0.171464,0.030299,0.046390,-0.233552,0.094977,0.006250,0.063497,-0.083807",2026-02-11 21:57:16.022408
CUST00346,"0.092314,0.698886,1.200000,0.047217,0.382192,0.496000,-0.096377,0.258425,-0.048010,-0.077506,0.007623,-0.025068,-0.060177,0.050459,0.137535,0.135462,-0.090013,-0.101193,0.015342,0.113662,-0.187067,0.081373,0.104480,0.096232,-0.121311,0.064423,0.122843,0.139427,-0.045391,0.009700,-0.052522,0.066767,-0.150920,0.065557,-0.088211,-0.035841,-0.041742,-0.082910,0.025901,-0.073327,-0.048843,0.009392,-0.039424,0.030840,0.112997,-0.093367,0.010928,0.062899,-0.108968,0.051955",2026-03-24 21:57:16.022453
CUST00347,"0.051540,0.700441,0.600000,0.497933,0.031120,0.274000,-0.131019,0.063773,-0.163731,-0.041419,0.251616,-0.122524,-0.097366,-0.044657,0.014347,0.019788,-0.117037,-0.255369,0.052969,0.070188,-0.082005,0.214421,0.055168,0.046197,-0.048648,-0.058939,-0.042893,0.053434,0.084833,-0.030513,0.038204,-0.132255,-0.049584,-0.060915,0.022140,0.059602,0.169302,0.038502,0.066945,-0.111921,-0.095574,-0.089760,0.007141,-0.197064,-0.054225,-0.014877,0.239146,-0.173600,0.172286,0.074149",2026-03-08 21:57:16.022498
CUST00348,"0.104317,0.694123,0.900000,-0.045972,0.074172,0.564000,0.168115,0.111061,0.159553,-0.113169,-0.034579,-0.014859,-0.162946,-0.064785,-0.103891,0.144087,-0.207607,0.102939,0.004263,0.027500,-0.032281,-0.036964,0.009666,-0.045357,0.031322,0.070951,0.065368,0.002936,-0.023870,-0.224979,-0.126958,-0.130574,-0.005316,0.062669,0.148013,-0.068370,0.082823,-0.072469,0.018856,0.009784,-0.066274,0.039865,0.176745,0.133464,-0.044922,-0.166127,-0.121200,-0.087880,-0.078031,0.031307",2026-03-13 21:57:16.022542
CUST00349,"0.136976,0.485808,0.300000,-0.229299,0.614395,0.834000,0.168913,-0.000101,-0.046420,-0.024417,0.039939,-0.060743,0.159498,-0.169532,0.045845,0.091304,-0.023377,0.021397,0.058840,-0.166981,-0.062947,0.139742,-0.093346,0.085790,-0.038051,0.149974,-0.015351,0.136001,0.057239,-0.091577,0.072280,0.112197,-0.036938,0.076552,0.051339,0.012022,-0.095342,0.164310,0.039850,0.033785,0.028269,0.032383,-0.179290,0.143847,0.085836,0.060312,-0.227337,-0.069323,0.016237,-0.106964",2026-02-24 21:57:16.022586
CUST00350,"0.066260,0.503031,0.900000,0.065068,0.245284,0.530000,-0.133900,0.144877,0.062046,-0.101749,0.102965,-0.080266,0.184839,-0.014424,-0.004479,-0.070026,0.071748,-0.036037,-0.120020,0.065912,0.029926,0.170790,0.016242,0.079454,-0.110551,-0.035516,-0.000872,-0.135500,-0.091105,-0.005103,0.142915,-0.023823,0.032856,-0.088779,0.025579,0.122277,0.106738,-0.128132,0.091413,0.093086,-0.039230,-0.012249,0.019856,0.170770,-0.124924,0.170212,-0.047121,-0.031680,0.006947,-0.036228",2026-03-13 21:57:16.022630
CUST00351,"0.092952,0.391165,0.600000,-0.059929,0.147312,0.230000,-0.016777,0.253674,0.007673,-0.082748,-0.002018,0.246579,-0.180449,0.015129,0.047334,0.051367,0.058092,-0.060741,0.013988,0.247854,0.044098,0.033257,0.079926,0.015503,0.076713,-0.074974,-0.133267,-0.090406,0.142778,0.037157,-0.048518,-0.106030,-0.180550,0.112797,0.013009,0.099020,0.033095,-0.095171,-0.038635,0.042523,-0.106250,-0.010347,-0.111970,-0.142901,-0.038068,0.061042,0.063505,-0.093918,0.110644,0.038519",2026-03-19 21:57:16.022673
CUST00352,"0.069350,0.439391,0.600000,-0.068753,0.064339,0.172000,-0.041212,-0.103125,-0.086023,0.232498,0.072422,0.011775,0.162754,0.058380,0.019182,0.060259,0.095608,-0.018939,-0.130754,-0.114157,-0.069250,0.082510,-0.048364,-0.113241,-0.097965,-0.118389,0.108044,0.001350,-0.141636,0.082860,0.064408,-0.001036,-0.023088,0.172512,0.002936,-0.067260,0.048067,0.148572,0.071926,0.047855,-0.102850,0.054037,-0.030300,0.015641,0.044666,-0.022074,0.108085,-0.055982,0.008274,0.035532",2026-03-22 21:57:16.022717
CUST00353,"0.055692,0.705926,1.200000,0.353489,0.005584,0.084000,-0.126060,0.141269,-0.156668,0.096573,0.025926,0.248460,0.107266,0.074635,0.018731,0.003786,-0.000667,0.013572,-0.150458,-0.075538,0.083612,-0.078938,-0.006290,-0.019032,0.059819,-0.036468,-0.043122,-0.151819,0.029292,-0.086719,0.112918,-0.045303,0.006829,0.021046,0.052082,0.129271,-0.054158,0.201183,0.084784,0.281761,-0.126846,-0.081269,-0.010515,0.072666,-0.014435,-0.010297,0.125661,0.199155,-0.019559,-0.168336",2026-02-27 21:57:16.022762
CUST00354,"0.116352,0.306870,0.000000,0.147927,-0.052358,0.394000,0.175296,-0.045053,0.051307,-0.093062,-0.179856,0.008109,-0.167426,-0.115287,0.143550,-0.057409,-0.095855,-0.051105,0.131416,0.284963,-0.039835,-0.123360,0.117562,-0.107956,0.019062,-0.166018,-0.020990,-0.041805,0.134160,-0.068150,-0.016412,-0.051324,0.025599,-0.155240,-0.154385,0.008541,-0.023818,0.264681,-0.005827,0.034045,-0.028534,0.149023,0.124468,0.078356,0.101418,-0.110720,0.093443,-0.064951,-0.013623,0.001588",2026-02-18 21:57:16.022827
CUST00355,"0.112513,0.587145,0.600000,0.215579,-0.089852,0.208000,-0.036015,-0.004342,-0.164556,0.056898,0.105301,0.026296,-0.032409,0.000572,-0.197344,0.155085,0.038807,-0.032462,0.033528,-0.097439,-0.019898,-0.127847,-0.083089,0.166427,0.027780,-0.063427,0.085772,-0.004068,0.082635,0.095760,0.135439,0.017852,-0.069658,0.005622,-0.024126,-0.246500,0.060772,-0.026735,-0.040679,0.121062,-0.111012,0.007518,0.006268,-0.001783,0.054299,-0.046125,-0.067714,-0.008421,0.177919,0.099777",2026-02-23 21:57:16.022872
CUST00356,"0.143410,0.247214,0.300000,0.591673,0.582599,0.188000,0.039305,0.104742,0.093631,0.009045,0.105383,0.053284,0.080805,-0.178404,-0.071092,0.011499,0.108882,-0.004932,0.088946,-0.020933,0.062663,-0.026964,-0.025490,-0.143849,0.211030,0.109766,0.044512,-0.057964,0.051784,0.140451,-0.079079,0.089159,0.024693,0.070024,-0.007005,0.119116,-0.086149,0.019712,-0.027680,0.112274,0.055275,-0.009095,-0.073312,-0.039725,0.145655,-0.169854,0.104605,-0.000798,-0.116078,-0.044468",2026-03-28 21:57:16.022916
CUST00357,"0.132208,0.401527,0.300000,0.047192,0.123086,0.328000,-0.037009,-0.211506,-0.121376,-0.124123,0.080742,-0.128353,-0.039902,0.038600,0.130611,0.043666,0.102033,0.019287,-0.116545,-0.118095,0.058452,-0.042913,0.068345,-0.121063,-0.157073,0.118462,-0.109632,-0.087571,-0.057549,-0.046471,0.048540,-0.066999,-0.138881,-0.061960,0.161263,-0.193036,-0.005951,0.161065,0.107351,-0.003689,-0.089450,0.088362,-0.056099,-0.232119,0.057346,0.068074,-0.180989,-0.004341,-0.017383,0.063003",2026-02-13 21:57:16.022958
CUST00358,"0.108228,0.405106,0.600000,-0.016769,0.484813,0.442000,-0.086283,0.127977,0.001978,0.006621,-0.162456,-0.063435,0.112507,0.051322,0.021086,0.101376,0.045665,0.067150,-0.016534,0.018578,0.095159,-0.015955,0.062792,0.023279,0.042191,0.023056,-0.006177,-0.173671,0.056650,-0.128739,-0.036604,0.016502,-0.110390,0.141571,-0.000767,-0.079139,-0.048719,-0.082740,-0.049112,-0.047676,0.051902,-0.065850,0.023203,0.037630,-0.132279,0.103651,0.143105,-0.080599,-0.150326,0.041955",2026-04-03 21:57:16.023002
CUST00359,"0.041529,0.877163,1.200000,-0.411705,-0.088699,0.000000,-0.064295,-0.098206,-0.036522,-0.103133,0.004671,-0.127008,0.086863,-0.039173,0.014493,-0.187335,-0.062047,0.104276,0.022540,0.031381,0.014174,-0.086497,0.003138,0.016268,0.129972,0.016077,0.150761,-0.073764,-0.094924,-0.053902,-0.014849,0.000770,-0.112453,-0.091938,0.179284,-0.034892,0.089426,0.041086,-0.078085,-0.214229,-0.112050,-0.117790,-0.101733,-0.146825,-0.012749,0.059442,0.072551,0.042988,0.007092,0.008901",2026-02-25 21:57:16.023045
CUST00360,"0.080326,0.322490,0.300000,0.036685,-0.071057,0.166000,0.118756,0.014296,0.106454,0.028646,-0.025949,0.037635,0.048081,0.026242,-0.011697,-0.207340,0.071921,-0.070890,-0.002022,-0.002945,-0.026696,0.016592,0.054572,-0.099796,0.107633,0.085360,0.016873,0.045069,0.040946,-0.005709,-0.069305,0.013001,-0.053558,0.018832,0.115252,0.081608,-0.052363,0.217941,-0.096394,-0.210002,-0.025222,0.020372,-0.096235,-0.000231,-0.157096,-0.022456,0.063898,0.025622,-0.054564,-0.062060",2026-02-12 21:57:16.023089
CUST00361,"0.090606,0.445589,0.900000,0.074436,0.068488,0.160000,-0.164114,0.100135,-0.094803,-0.141451,0.050556,-0.029600,-0.038511,0.123943,-0.009770,0.069751,-0.047827,0.068471,-0.213033,0.031958,-0.018776,-0.004864,0.138011,0.005818,0.148070,0.142322,0.145664,-0.060063,0.266096,0.004294,-0.054688,-0.026079,0.048087,-0.133980,0.015511,-0.097265,-0.090897,0.022536,-0.045834,0.100653,0.130634,-0.086648,0.044669,-0.113598,0.048261,0.061708,-0.008268,-0.107380,0.028244,0.123076",2026-02-14 21:57:16.023133
CUST00362,"0.108295,0.491844,0.900000,0.445539,0.493375,0.282000,-0.073470,-0.056839,-0.021846,-0.109778,0.180784,0.088686,-0.045639,-0.142032,-0.099297,-0.098977,0.104832,-0.049009,-0.014921,0.027464,0.036396,0.103224,0.082873,0.091932,-0.096304,-0.076755,-0.030943,0.079715,-0.059315,0.199978,0.109884,-0.112282,-0.041236,0.044179,-0.008259,0.024478,-0.302114,-0.074684,-0.086062,0.086597,-0.085221,-0.126107,0.123653,-0.044111,0.022904,0.141223,-0.003140,0.051450,-0.032325,0.039158",2026-03-05 21:57:16.023178
CUST00363,"0.112541,0.287961,0.300000,-0.011578,-0.088468,0.532000,-0.019740,-0.094293,0.128406,0.063830,-0.115297,-0.093163,0.039989,0.055058,-0.007954,-0.070044,-0.029569,0.044426,0.142159,-0.057778,0.101648,0.193824,-0.046707,0.005362,0.038298,0.006435,-0.017139,-0.027307,0.116521,0.105635,-0.054111,0.133267,0.018218,0.121215,0.137788,0.105241,0.090360,-0.019596,-0.058218,-0.049983,0.008538,0.055272,-0.005246,0.086786,0.039076,-0.020195,-0.188476,0.036138,0.093408,-0.020333",2026-02-20 21:57:16.023222
CUST00364,"0.038479,0.501349,1.500000,-0.539829,0.023513,0.126000,0.008337,-0.038159,0.079275,-0.071485,0.175352,0.051624,-0.170904,-0.198340,0.061052,-0.014283,-0.008680,0.115087,-0.040259,0.050145,0.003833,0.050438,0.190386,0.088138,-0.085686,-0.035073,0.146265,-0.055755,0.028146,0.093440,0.127473,-0.118073,-0.109612,-0.099675,0.076336,0.090687,0.048094,-0.122205,0.116966,0.014170,-0.021795,-0.028461,-0.060733,-0.028492,-0.097025,-0.055735,0.009195,0.020054,-0.058523,-0.008051",2026-03-30 21:57:16.023265
CUST00365,"0.105199,0.497674,0.600000,0.008606,-0.051234,0.208000,-0.271670,0.122521,0.008132,0.054704,-0.091267,0.031530,-0.062847,0.262455,-0.127942,-0.037214,0.037619,0.073283,0.068770,-0.126761,-0.166717,0.172394,0.020232,-0.007417,-0.189961,0.042966,0.017824,0.072582,0.079347,0.014482,-0.013700,-0.025319,-0.021818,0.280925,0.006845,-0.005440,0.079736,-0.135192,0.044313,-0.010502,-0.004931,0.040603,0.097412,-0.061068,0.019825,0.084497,0.183026,0.007190,0.018425,-0.010865",2026-03-24 21:57:16.023309
CUST00366,"0.085608,0.705731,0.900000,0.464388,0.079040,0.774000,0.071203,-0.005498,-0.030312,0.031754,-0.116315,0.029376,0.104952,-0.089242,-0.183221,-0.066676,-0.136206,0.123877,0.118016,0.191442,0.198805,0.009156,-0.024055,0.115299,0.124571,-0.053826,0.186437,0.217343,0.067362,0.119413,-0.108826,-0.109476,-0.044836,0.024060,0.114601,0.110428,0.060064,0.031483,0.097552,-0.171308,0.087324,-0.164350,0.058715,0.144726,-0.037146,-0.050184,0.074665,0.028426,-0.069463,-0.008673",2026-03-28 21:57:16.023354
CUST00367,"0.106521,0.732560,0.600000,-0.120527,0.602381,0.410000,0.012576,0.149335,-0.029220,-0.060014,-0.005298,-0.004169,-0.048323,-0.097267,-0.002087,0.124161,0.015815,0.110404,0.066306,0.236755,-0.050377,0.090455,-0.140582,0.041484,0.060931,-0.069338,-0.019901,0.073344,-0.091835,0.096840,0.089600,0.100129,-0.142901,0.023883,-0.145198,-0.021117,0.110578,-0.154216,-0.020914,0.012445,-0.007528,0.142586,0.049840,0.008271,-0.034792,-0.016004,0.024160,0.101541,0.064929,0.056576",2026-03-25 21:57:16.023399
CUST00368,"0.109396,0.253357,0.300000,0.425582,0.231904,0.290000,-0.128498,-0.045104,-0.087734,-0.050598,0.106609,-0.040379,0.146929,-0.178014,-0.096528,-0.066376,-0.034056,0.115572,0.113969,-0.039562,0.002876,0.140912,-0.014054,0.155876,0.019979,0.006533,-0.232868,-0.067599,0.064908,0.082969,-0.008000,-0.041763,-0.086247,-0.125823,-0.120557,0.001925,0.011395,-0.004697,0.075129,-0.063425,-0.041190,-0.156225,0.092856,0.071923,0.051526,0.028280,-0.014186,0.026529,0.045994,0.072313",2026-04-08 21:57:16.023442
CUST00369,"0.107079,0.641377,0.000000,-0.525282,-0.128929,0.750000,0.113065,0.075371,0.057418,0.060847,0.223498,-0.026865,-0.153470,-0.021949,0.009227,0.003007,-0.037330,0.052316,0.024640,-0.138824,0.225891,0.373911,-0.006945,-0.217610,-0.004927,-0.016555,-0.174244,0.113077,-0.105173,0.220244,-0.120625,-0.052965,0.012597,-0.051687,-0.129847,0.023943,-0.052023,-0.055094,-0.013161,-0.085717,0.112782,0.118874,-0.012392,-0.030443,-0.007663,-0.125618,-0.334947,-0.059542,-0.156454,0.112301",2026-02-28 21:57:16.023486
CUST00370,"0.089747,0.540798,0.600000,0.479354,0.007501,0.632000,0.041829,0.041424,0.071595,0.127019,0.074360,-0.057691,0.157496,-0.036753,-0.035803,-0.061310,-0.032684,-0.071500,0.126932,0.099251,-0.060076,-0.169421,0.030514,-0.021501,-0.089951,0.098555,-0.139908,0.122352,0.028350,-0.081260,-0.073810,-0.116323,0.034479,0.043645,0.057076,0.010549,-0.074826,-0.101162,-0.050777,0.007156,0.030611,0.137148,-0.129535,0.044988,0.107326,0.179345,0.075927,0.012808,0.163132,0.243313",2026-02-22 21:57:16.023530
CUST00371,"0.080656,0.667691,0.300000,0.046601,0.368791,0.124000,0.015682,0.016271,-0.220199,-0.148764,-0.171002,0.025589,0.037626,0.093780,-0.003589,0.144454,-0.172648,-0.052843,-0.098877,0.000225,-0.058313,0.005309,-0.121140,0.053824,-0.002227,0.032962,0.008779,0.009013,0.185226,-0.006386,0.008029,0.253545,0.007249,0.019138,0.210854,0.105292,-0.045412,0.017629,0.070844,0.076532,-0.127785,0.068330,-0.008254,-0.009997,0.047311,-0.116734,-0.111096,-0.090203,-0.061566,0.018310",2026-02-16 21:57:16.023574
CUST00372,"0.108196,0.281451,0.300000,-0.145795,0.436881,0.846000,0.075791,-0.034283,-0.106585,0.056708,-0.158832,0.039574,0.011037,-0.031908,-0.136007,0.082446,0.119028,-0.007833,0.213844,0.003273,0.127113,-0.125001,0.022385,-0.034047,0.182686,0.027796,0.084923,0.138275,-0.079399,-0.038684,-0.030189,-0.011622,0.073918,0.142567,0.034232,0.205258,0.076852,0.140835,0.042375,-0.047050,0.088133,0.089220,-0.033976,-0.042359,0.125056,-0.037231,-0.041152,-0.071935,0.088337,-0.001592",2026-03-03 21:57:16.023617
CUST00373,"0.106742,0.385253,0.300000,-0.214450,-0.038926,0.324000,-0.080132,0.069074,-0.051172,-0.117621,-0.041236,-0.082647,-0.135195,-0.045705,0.131428,-0.039256,0.005113,0.123843,-0.006427,0.084341,0.103706,0.225778,-0.060327,-0.074998,-0.170922,0.035694,0.032130,-0.073334,-0.022087,-0.014476,-0.120291,0.142088,0.059536,0.024903,-0.019312,-0.098590,0.105776,0.166244,-0.125122,0.227822,-0.007595,0.032658,0.015327,0.081523,-0.097374,-0.061780,-0.073404,-0.049623,0.168296,0.018939",2026-02-09 21:57:16.023661
CUST00374,"0.075592,0.786825,0.600000,-0.432455,-0.269376,0.130000,-0.082765,0.057646,-0.134987,0.075055,-0.046926,0.068725,-0.081763,-0.143148,-0.081828,0.030832,0.021458,0.130630,-0.038288,0.103565,-0.110044,-0.142282,0.033206,-0.050669,-0.064093,-0.084519,-0.033713,0.090085,-0.000143,-0.123348,0.125887,0.200731,0.057253,0.017973,-0.052478,0.081861,0.136891,0.087955,-0.098755,0.011156,0.073275,0.008581,0.059439,-0.073168,0.169963,0.208161,-0.003226,-0.148488,0.182839,-0.046673",2026-03-29 21:57:16.023704
CUST00375,"0.044581,0.422413,1.500000,0.426161,0.032520,0.118000,-0.072093,-0.186433,-0.095167,-0.115595,0.255285,-0.028362,-0.006388,0.156945,0.004685,-0.046996,0.097866,-0.011273,0.018771,0.121198,-0.099100,0.110076,0.031878,-0.046050,0.055113,0.078012,0.082292,-0.031802,0.050446,0.151064,-0.061687,0.108882,0.105862,0.240348,0.164859,-0.101477,0.173442,0.090562,0.039043,0.110502,0.231646,0.003994,-0.140958,-0.060820,-0.041327,0.099107,-0.058316,-0.117220,0.062686,0.076744",2026-03-16 21:57:16.023748
CUST00376,"0.072484,0.434102,0.900000,-0.015578,0.666302,0.258000,0.129466,0.089534,-0.029187,0.099072,0.006536,-0.034494,0.168829,-0.112152,-0.043358,-0.138687,-0.134723,0.035619,0.163835,0.073315,0.101936,0.114750,0.103686,-0.067609,-0.088702,-0.109214,0.235224,0.061027,0.118090,0.082983,-0.054630,-0.060683,-0.070690,0.109551,-0.215720,0.109909,-0.184585,-0.047746,-0.217160,0.035065,0.112275,0.155230,-0.085213,0.060214,-0.285749,-0.011483,-0.128089,0.140397,0.042860,-0.095452",2026-03-18 21:57:16.023790
CUST00377,"0.074054,0.542563,1.200000,0.023950,0.037276,0.468000,0.182252,-0.060077,0.076520,-0.058258,0.018817,-0.136413,-0.190535,0.199930,-0.117269,-0.132623,0.003540,0.033140,-0.050548,0.142158,0.247191,0.006453,0.120090,-0.043491,0.010460,-0.003746,-0.052304,0.030676,-0.134613,-0.177183,-0.010132,-0.046551,-0.026844,-0.041863,-0.048582,0.086039,-0.061948,0.146728,0.034857,0.006736,0.032612,0.024855,-0.049496,0.078177,-0.066009,-0.011026,0.025410,0.142818,0.013562,0.117477",2026-03-22 21:57:16.023834
CUST00378,"0.111365,0.506902,0.000000,-0.118284,0.497565,0.036000,-0.109718,0.028500,0.178508,-0.248894,0.081087,0.009368,0.202238,-0.103672,-0.156866,-0.003682,0.057329,-0.035503,0.027141,-0.067349,0.140134,-0.178541,0.100844,0.168459,-0.030864,-0.075033,0.020467,-0.003642,0.056244,-0.109516,-0.064925,-0.010060,-0.108059,-0.062853,0.019565,-0.097783,-0.019718,0.005473,-0.020819,0.014334,0.024091,0.023479,-0.092076,-0.014667,0.023242,0.049217,-0.125819,0.099834,-0.149063,-0.124952",2026-02-09 21:57:16.023877
CUST00379,"0.045352,0.679629,1.200000,0.111289,0.015869,0.158000,-0.044318,-0.021509,0.082587,-0.133808,0.123186,0.127066,0.086365,-0.101324,0.013132,-0.013600,-0.030082,-0.124164,0.161322,0.016266,0.104066,-0.274455,-0.133601,-0.003985,0.073940,-0.014649,0.090604,-0.185982,0.001499,0.136995,-0.005096,0.071521,0.117185,-0.271832,0.099444,0.118290,0.010087,0.009090,-0.000716,-0.023727,-0.045461,-0.052083,0.056479,0.013961,-0.102218,0.119661,-0.019796,0.040161,-0.099978,0.048368",2026-03-25 21:57:16.023921
CUST00380,"0.058347,0.756482,0.600000,0.690381,-0.043522,0.280000,0.079693,-0.004443,-0.140387,0.157458,0.049733,-0.170737,-0.211504,-0.107319,0.028287,0.041893,-0.018099,-0.024919,-0.082003,0.024120,-0.173114,-0.033374,-0.171218,-0.039014,0.054302,0.068754,0.331591,0.010364,-0.102135,0.181188,-0.044225,-0.011508,0.111119,-0.043891,0.033831,0.130536,0.021081,-0.045083,-0.135815,-0.089022,0.218517,0.132481,0.001862,0.029965,-0.057784,0.004459,0.129112,-0.135508,-0.225129,0.049658",2026-03-03 21:57:16.023964
