order_item_id,order_id,sku_id,quantity,price_per_unit,Discount
OI0002791,ORD0001269,SKU00277,1,266.11,10
OI0002792,ORD0001270,SKU00246,2,71.29,0
OI0002793,ORD0001270,SKU00245,1,300.69,15
OI0002794,ORD0001271,SKU00314,1,319.97,0
OI0002795,ORD0001271,SKU00009,3,75.23,0
OI0002796,ORD0001271,SKU00078,1,60.37,15
OI0002797,ORD0001271,SKU00026,1,257.36,0
OI0002798,ORD0001271,SKU00061,1,131.08,0
OI0002799,ORD0001272,SKU00145,1,329.24,0
OI0002800,ORD0001272,SKU00092,1,17.25,0
OI0002801,ORD0001273,SKU00162,2,127.07,0
OI0002802,ORD0001273,SKU00229,1,219.96,0
OI0002803,ORD0001273,SKU00056,1,216.25,0
OI0002804,ORD0001274,SKU00156,1,457.03,0
OI0002805,ORD0001275,SKU00214,1,82.57,0
OI0002806,ORD0001275,SKU00351,1,50.46,0
OI0002807,ORD0001276,SKU00320,1,83.19,0
OI0002808,ORD0001276,SKU00002,1,202.17,0
OI0002809,ORD0001276,SKU00216,1,39.14,0
OI0002810,ORD0001276,SKU00030,1,148.3,0
OI0002811,ORD0001277,SKU00308,2,243.23,20
OI0002812,ORD0001278,SKU00070,1,190.66,0
OI0002813,ORD0001278,SKU00248,1,68.98,0
OI0002814,ORD0001279,SKU00259,1,67.17,5
OI0002815,ORD0001279,SKU00344,2,150.8,0
OI0002816,ORD0001279,SKU00106,1,168.15,0
OI0002817,ORD0001280,SKU00250,1,659.65,15
OI0002818,ORD0001280,SKU00237,3,437.48,0
OI0002819,ORD0001281,SKU00331,1,58.16,20
OI0002820,ORD0001281,SKU00271,1,240.98,0
OI0002821,ORD0001281,SKU00048,1,116.56,0
OI0002822,ORD0001282,SKU00238,1,113.92,15
OI0002823,ORD0001282,SKU00336,1,118.99,20
OI0002824,ORD0001282,SKU00401,1,526.86,10
OI0002825,ORD0001283,SKU00081,1,175.33,0
OI0002826,ORD0001283,SKU00258,1,99.21,0
OI0002827,ORD0001284,SKU00219,1,96.99,0
OI0002828,ORD0001285,SKU00079,1,1064.44,0
OI0002829,ORD0001285,SKU00399,2,202.95,15
OI0002830,ORD0001285,SKU00197,1,64.04,0
OI0002831,ORD0001285,SKU00207,1,156.5,0
OI0002832,ORD0001286,SKU00392,1,101.28,0
OI0002833,ORD0001286,SKU00404,1,63.83,0
OI0002834,ORD0001287,SKU00250,1,659.65,0
OI0002835,ORD0001288,SKU00097,3,187.68,0
OI0002836,ORD0001288,SKU00108,1,210.44,15
OI0002837,ORD0001289,SKU00289,1,118.14,0
OI0002838,ORD0001289,SKU00182,1,117.48,5
OI0002839,ORD0001290,SKU00004,1,55.21,0
OI0002840,ORD0001291,SKU00208,1,299.73,15
OI0002841,ORD0001292,SKU00035,1,312.29,0
OI0002842,ORD0001293,SKU00210,1,136.71,5
OI0002843,ORD0001294,SKU00335,2,305.21,0
OI0002844,ORD0001294,SKU00334,1,111.22,0
OI0002845,ORD0001294,SKU00277,1,266.11,0
OI0002846,ORD0001295,SKU00393,1,98.58,0
OI0002847,ORD0001296,SKU00235,1,638.34,0
OI0002848,ORD0001296,SKU00122,2,177.1,0
OI0002849,ORD0001296,SKU00257,1,277.55,0
OI0002850,ORD0001297,SKU00191,1,240.48,0
OI0002851,ORD0001298,SKU00148,1,206.26,10
OI0002852,ORD0001299,SKU00189,2,81.27,0
OI0002853,ORD0001299,SKU00220,1,178.88,5
OI0002854,ORD0001299,SKU00089,2,170.56,0
OI0002855,ORD0001300,SKU00215,1,44.78,0
OI0002856,ORD0001300,SKU00375,1,232.31,0
OI0002857,ORD0001301,SKU00167,2,29.82,0
OI0002858,ORD0001301,SKU00371,1,515.61,0
OI0002859,ORD0001301,SKU00126,1,232.21,5
OI0002860,ORD0001301,SKU00118,1,83.05,25
OI0002861,ORD0001302,SKU00163,1,177.43,0
OI0002862,ORD0001302,SKU00059,2,79.57,0
OI0002863,ORD0001303,SKU00016,1,147.45,0
OI0002864,ORD0001304,SKU00375,1,232.31,10
OI0002865,ORD0001305,SKU00293,1,144.31,0
OI0002866,ORD0001305,SKU00210,1,136.71,0
OI0002867,ORD0001305,SKU00266,1,113.26,0
OI0002868,ORD0001305,SKU00321,1,35.85,0
OI0002869,ORD0001306,SKU00220,1,178.88,20
OI0002870,ORD0001306,SKU00025,1,144.18,0
OI0002871,ORD0001306,SKU00198,1,566.52,10
OI0002872,ORD0001306,SKU00074,1,354.27,0
OI0002873,ORD0001307,SKU00123,1,257.85,10
OI0002874,ORD0001308,SKU00413,1,147.11,0
OI0002875,ORD0001308,SKU00293,2,144.31,0
OI0002876,ORD0001308,SKU00267,1,46.98,0
OI0002877,ORD0001309,SKU00352,1,56.62,0
OI0002878,ORD0001309,SKU00245,1,300.69,0
OI0002879,ORD0001310,SKU00001,3,370.49,0
OI0002880,ORD0001311,SKU00155,1,86.58,0
OI0002881,ORD0001311,SKU00312,1,175.94,0
OI0002882,ORD0001312,SKU00249,1,143.08,25
OI0002883,ORD0001312,SKU00292,1,192.65,0
OI0002884,ORD0001312,SKU00052,3,245.41,0
OI0002885,ORD0001313,SKU00008,3,293.72,0
OI0002886,ORD0001313,SKU00397,2,257.8,0
OI0002887,ORD0001313,SKU00253,1,60.2,5
OI0002888,ORD0001313,SKU00058,1,95.25,0
OI0002889,ORD0001314,SKU00185,1,129.35,0
OI0002890,ORD0001315,SKU00298,1,45.27,0
OI0002891,ORD0001316,SKU00097,1,187.68,10
OI0002892,ORD0001317,SKU00039,1,125.28,0
OI0002893,ORD0001318,SKU00113,1,25.77,0
OI0002894,ORD0001318,SKU00397,1,257.8,0
OI0002895,ORD0001319,SKU00404,1,63.83,0
OI0002896,ORD0001319,SKU00110,1,23.52,0
OI0002897,ORD0001319,SKU00052,1,245.41,0
OI0002898,ORD0001319,SKU00389,1,226.8,0
OI0002899,ORD0001320,SKU00262,1,35.16,0
OI0002900,ORD0001320,SKU00149,1,34.95,10
OI0002901,ORD0001320,SKU00074,1,354.27,0
OI0002902,ORD0001320,SKU00322,1,335.74,0
OI0002903,ORD0001321,SKU00347,2,559.94,0
OI0002904,ORD0001322,SKU00108,1,210.44,0
OI0002905,ORD0001322,SKU00398,1,65.69,0
OI0002906,ORD0001323,SKU00173,1,283.98,0
OI0002907,ORD0001323,SKU00060,1,117.25,20
OI0002908,ORD0001323,SKU00376,1,133.11,5
OI0002909,ORD0001324,SKU00228,1,250.48,0
OI0002910,ORD0001325,SKU00308,1,243.23,5
OI0002911,ORD0001325,SKU00005,1,103.61,15
OI0002912,ORD0001325,SKU00249,1,143.08,20
OI0002913,ORD0001326,SKU00019,2,121.87,0
OI0002914,ORD0001327,SKU00388,1,265.26,15
OI0002915,ORD0001327,SKU00163,1,177.43,0
OI0002916,ORD0001327,SKU00078,1,60.37,0
OI0002917,ORD0001327,SKU00209,1,82.82,0
OI0002918,ORD0001327,SKU00333,1,228.71,0
OI0002919,ORD0001328,SKU00389,1,226.8,0
OI0002920,ORD0001328,SKU00327,1,316.83,0
OI0002921,ORD0001329,SKU00178,1,297.13,5
OI0002922,ORD0001329,SKU00295,1,405.27,0
OI0002923,ORD0001329,SKU00007,1,75.54,20
OI0002924,ORD0001330,SKU00357,1,784.28,10
OI0002925,ORD0001331,SKU00003,1,166.04,0
OI0002926,ORD0001331,SKU00004,1,55.21,0
OI0002927,ORD0001332,SKU00086,1,61.06,0
OI0002928,ORD0001332,SKU00324,1,207.01,0
OI0002929,ORD0001333,SKU00053,1,357.17,20
OI0002930,ORD0001334,SKU00307,1,628.16,20
OI0002931,ORD0001334,SKU00270,1,244.35,0
OI0002932,ORD0001335,SKU00394,1,275.78,5
OI0002933,ORD0001335,SKU00187,1,497.91,5
OI0002934,ORD0001336,SKU00161,1,70.82,0
OI0002935,ORD0001336,SKU00398,1,65.69,0
OI0002936,ORD0001336,SKU00046,1,349.31,0
OI0002937,ORD0001336,SKU00030,1,148.3,0
OI0002938,ORD0001336,SKU00295,1,405.27,20
OI0002939,ORD0001337,SKU00148,1,206.26,0
OI0002940,ORD0001337,SKU00204,1,52.97,0
OI0002941,ORD0001337,SKU00387,1,107.07,0
OI0002942,ORD0001338,SKU00055,2,496.43,0
OI0002943,ORD0001339,SKU00144,3,630.63,20
OI0002944,ORD0001339,SKU00319,1,103.27,0
OI0002945,ORD0001339,SKU00272,2,203.81,15
OI0002946,ORD0001339,SKU00163,1,177.43,0
OI0002947,ORD0001340,SKU00144,1,630.63,15
OI0002948,ORD0001340,SKU00126,1,232.21,0
OI0002949,ORD0001341,SKU00025,2,144.18,15
OI0002950,ORD0001341,SKU00080,1,58.53,0
OI0002951,ORD0001342,SKU00065,1,210.89,10
OI0002952,ORD0001343,SKU00102,1,54.96,0
OI0002953,ORD0001344,SKU00254,1,178.34,0
OI0002954,ORD0001344,SKU00309,2,75.96,0
OI0002955,ORD0001344,SKU00393,1,98.58,5
OI0002956,ORD0001345,SKU00102,1,54.96,0
OI0002957,ORD0001346,SKU00266,1,113.26,15
OI0002958,ORD0001347,SKU00174,1,33.51,0
OI0002959,ORD0001348,SKU00021,1,28.36,0
OI0002960,ORD0001348,SKU00038,1,66.61,0
OI0002961,ORD0001348,SKU00233,1,90.34,0
OI0002962,ORD0001349,SKU00404,2,63.83,0
OI0002963,ORD0001349,SKU00184,1,186.87,0
OI0002964,ORD0001350,SKU00024,1,336.55,0
OI0002965,ORD0001351,SKU00309,2,75.96,0
OI0002966,ORD0001351,SKU00196,1,136.21,0
OI0002967,ORD0001351,SKU00220,3,178.88,15
OI0002968,ORD0001352,SKU00268,1,71.61,25
OI0002969,ORD0001353,SKU00412,1,536.15,0
OI0002970,ORD0001353,SKU00038,1,66.61,0
OI0002971,ORD0001354,SKU00253,2,60.2,0
OI0002972,ORD0001355,SKU00125,1,110.59,0
OI0002973,ORD0001355,SKU00246,1,71.29,0
OI0002974,ORD0001355,SKU00288,1,276.9,0
OI0002975,ORD0001355,SKU00091,1,137.95,0
OI0002976,ORD0001356,SKU00110,1,23.52,0
OI0002977,ORD0001357,SKU00031,1,43.0,0
OI0002978,ORD0001358,SKU00263,1,73.21,0
OI0002979,ORD0001358,SKU00281,1,143.89,0
OI0002980,ORD0001359,SKU00084,1,579.85,10
OI0002981,ORD0001359,SKU00376,1,133.11,0
OI0002982,ORD0001360,SKU00311,1,75.18,0
OI0002983,ORD0001361,SKU00365,1,114.83,0
OI0002984,ORD0001362,SKU00011,1,73.17,0
OI0002985,ORD0001362,SKU00337,1,216.64,10
OI0002986,ORD0001362,SKU00338,1,719.56,20
OI0002987,ORD0001363,SKU00063,1,341.31,0
OI0002988,ORD0001364,SKU00329,1,186.73,0
OI0002989,ORD0001364,SKU00080,1,58.53,0
OI0002990,ORD0001364,SKU00074,2,354.27,0
OI0002991,ORD0001364,SKU00170,2,82.05,0
OI0002992,ORD0001365,SKU00334,1,111.22,0
OI0002993,ORD0001366,SKU00318,2,98.22,0
OI0002994,ORD0001366,SKU00062,1,175.95,0
OI0002995,ORD0001366,SKU00080,1,58.53,0
OI0002996,ORD0001367,SKU00214,2,82.57,0
OI0002997,ORD0001368,SKU00352,2,56.62,0
OI0002998,ORD0001369,SKU00386,1,220.74,0
OI0002999,ORD0001369,SKU00128,1,1107.35,25
OI0003000,ORD0001370,SKU00208,1,299.73,25
OI0003001,ORD0001371,SKU00148,1,206.26,0
OI0003002,ORD0001371,SKU00147,1,169.85,0
OI0003003,ORD0001371,SKU00382,1,145.58,0
OI0003004,ORD0001371,SKU00328,1,171.02,0
OI0003005,ORD0001372,SKU00026,1,257.36,0
OI0003006,ORD0001372,SKU00018,1,25.58,0
OI0003007,ORD0001373,SKU00352,1,56.62,0
OI0003008,ORD0001374,SKU00345,1,93.09,25
OI0003009,ORD0001375,SKU00327,1,316.83,0
OI0003010,ORD0001375,SKU00389,2,226.8,0
OI0003011,ORD0001375,SKU00154,1,99.99,0
OI0003012,ORD0001375,SKU00388,1,265.26,0
OI0003013,ORD0001376,SKU00357,1,784.28,0
OI0003014,ORD0001377,SKU00086,2,61.06,0
OI0003015,ORD0001377,SKU00042,1,110.7,0
OI0003016,ORD0001377,SKU00173,2,283.98,0
OI0003017,ORD0001378,SKU00352,1,56.62,0
OI0003018,ORD0001379,SKU00311,1,75.18,0
OI0003019,ORD0001379,SKU00104,2,154.69,0
OI0003020,ORD0001380,SKU00325,1,11.83,0
OI0003021,ORD0001381,SKU00051,1,270.88,0
OI0003022,ORD0001382,SKU00066,1,152.32,0
OI0003023,ORD0001382,SKU00115,1,22.62,0
OI0003024,ORD0001383,SKU00069,1,109.0,0
OI0003025,ORD0001384,SKU00361,1,547.3,0
OI0003026,ORD0001385,SKU00268,2,71.61,0
OI0003027,ORD0001386,SKU00191,3,240.48,5
OI0003028,ORD0001386,SKU00196,2,136.21,0
OI0003029,ORD0001387,SKU00012,1,508.42,0
OI0003030,ORD0001387,SKU00235,1,638.34,0
OI0003031,ORD0001387,SKU00362,2,57.54,10
OI0003032,ORD0001387,SKU00045,1,72.6,0
OI0003033,ORD0001388,SKU00211,1,449.24,0
OI0003034,ORD0001388,SKU00265,1,78.18,0
OI0003035,ORD0001389,SKU00257,1,277.55,0
OI0003036,ORD0001390,SKU00160,1,98.67,0
OI0003037,ORD0001390,SKU00371,1,515.61,0
OI0003038,ORD0001390,SKU00041,2,128.05,0
OI0003039,ORD0001390,SKU00130,1,91.72,0
OI0003040,ORD0001391,SKU00365,1,114.83,0
OI0003041,ORD0001391,SKU00006,1,61.6,0
OI0003042,ORD0001392,SKU00336,1,118.99,0
OI0003043,ORD0001392,SKU00009,1,75.23,0
OI0003044,ORD0001393,SKU00120,1,139.48,0
OI0003045,ORD0001393,SKU00009,1,75.23,15
OI0003046,ORD0001394,SKU00281,1,143.89,0
OI0003047,ORD0001395,SKU00383,1,34.11,0
OI0003048,ORD0001396,SKU00255,1,338.03,25
OI0003049,ORD0001396,SKU00278,1,119.24,0
OI0003050,ORD0001396,SKU00225,1,91.23,0
OI0003051,ORD0001396,SKU00308,1,243.23,15
OI0003052,ORD0001397,SKU00398,3,65.69,0
OI0003053,ORD0001398,SKU00314,1,319.97,0
OI0003054,ORD0001398,SKU00350,1,177.83,0
OI0003055,ORD0001399,SKU00143,1,157.68,0
OI0003056,ORD0001399,SKU00308,1,243.23,0
OI0003057,ORD0001399,SKU00338,1,719.56,0
OI0003058,ORD0001400,SKU00402,1,76.68,0
OI0003059,ORD0001400,SKU00086,1,61.06,0
OI0003060,ORD0001401,SKU00400,1,128.1,0
OI0003061,ORD0001402,SKU00078,1,60.37,0
OI0003062,ORD0001403,SKU00333,2,228.71,0
OI0003063,ORD0001404,SKU00137,1,118.49,0
OI0003064,ORD0001404,SKU00330,1,147.52,25
OI0003065,ORD0001404,SKU00228,1,250.48,20
OI0003066,ORD0001405,SKU00217,1,64.45,0
OI0003067,ORD0001406,SKU00260,1,166.02,20
OI0003068,ORD0001407,SKU00054,2,94.5,15
OI0003069,ORD0001408,SKU00168,1,232.69,0
OI0003070,ORD0001408,SKU00067,1,343.87,0
OI0003071,ORD0001408,SKU00353,1,179.47,0
OI0003072,ORD0001409,SKU00063,1,341.31,0
OI0003073,ORD0001409,SKU00368,1,195.79,0
OI0003074,ORD0001410,SKU00024,1,336.55,0
OI0003075,ORD0001410,SKU00148,1,206.26,15
OI0003076,ORD0001411,SKU00098,1,45.06,0
OI0003077,ORD0001412,SKU00115,3,22.62,0
OI0003078,ORD0001412,SKU00322,1,335.74,15
OI0003079,ORD0001413,SKU00075,2,237.16,0
OI0003080,ORD0001414,SKU00386,1,220.74,0
OI0003081,ORD0001415,SKU00270,1,244.35,0
OI0003082,ORD0001415,SKU00072,1,120.7,0
OI0003083,ORD0001415,SKU00146,1,48.94,0
OI0003084,ORD0001416,SKU00380,2,247.3,0
OI0003085,ORD0001417,SKU00008,2,293.72,25
OI0003086,ORD0001417,SKU00016,1,147.45,5
OI0003087,ORD0001417,SKU00345,1,93.09,0
OI0003088,ORD0001417,SKU00316,1,147.52,20
OI0003089,ORD0001418,SKU00362,2,57.54,0
OI0003090,ORD0001419,SKU00241,1,98.0,0
OI0003091,ORD0001419,SKU00378,1,282.36,0
OI0003092,ORD0001419,SKU00012,1,508.42,15
OI0003093,ORD0001419,SKU00150,1,85.29,0
OI0003094,ORD0001419,SKU00223,1,53.91,20
OI0003095,ORD0001420,SKU00338,1,719.56,0
OI0003096,ORD0001421,SKU00123,1,257.85,0
OI0003097,ORD0001422,SKU00387,1,107.07,0
OI0003098,ORD0001423,SKU00179,1,1309.51,0
OI0003099,ORD0001424,SKU00065,1,210.89,5
OI0003100,ORD0001425,SKU00155,1,86.58,0
OI0003101,ORD0001425,SKU00296,1,324.59,0
OI0003102,ORD0001425,SKU00280,1,104.53,0
OI0003103,ORD0001426,SKU00322,1,335.74,0
OI0003104,ORD0001427,SKU00160,2,98.67,0
OI0003105,ORD0001428,SKU00285,1,49.67,0
OI0003106,ORD0001429,SKU00414,1,375.48,0
OI0003107,ORD0001430,SKU00126,1,232.21,0
OI0003108,ORD0001430,SKU00156,1,457.03,0
OI0003109,ORD0001431,SKU00068,1,271.27,5
OI0003110,ORD0001431,SKU00356,1,182.14,0
OI0003111,ORD0001431,SKU00265,1,78.18,20
OI0003112,ORD0001431,SKU00074,1,354.27,0
OI0003113,ORD0001432,SKU00129,1,186.55,15
OI0003114,ORD0001432,SKU00194,1,100.29,0
OI0003115,ORD0001433,SKU00110,1,23.52,20
OI0003116,ORD0001433,SKU00064,1,166.59,0
OI0003117,ORD0001433,SKU00277,1,266.11,5
OI0003118,ORD0001433,SKU00189,1,81.27,25
OI0003119,ORD0001434,SKU00164,1,121.47,0
OI0003120,ORD0001434,SKU00145,1,329.24,0
OI0003121,ORD0001435,SKU00285,1,49.67,0
OI0003122,ORD0001435,SKU00410,1,196.93,0
OI0003123,ORD0001436,SKU00358,1,589.95,5
OI0003124,ORD0001436,SKU00406,1,120.47,0
OI0003125,ORD0001436,SKU00206,1,124.42,0
OI0003126,ORD0001437,SKU00085,3,89.35,25
OI0003127,ORD0001438,SKU00007,1,75.54,0
OI0003128,ORD0001439,SKU00006,2,61.6,0
OI0003129,ORD0001439,SKU00322,1,335.74,0
OI0003130,ORD0001439,SKU00210,1,136.71,0
OI0003131,ORD0001440,SKU00110,1,23.52,20
OI0003132,ORD0001440,SKU00165,1,1147.57,25
OI0003133,ORD0001440,SKU00382,1,145.58,0
OI0003134,ORD0001441,SKU00203,1,106.37,0
OI0003135,ORD0001441,SKU00347,1,559.94,0
OI0003136,ORD0001442,SKU00038,1,66.61,0
OI0003137,ORD0001442,SKU00175,1,22.06,0
OI0003138,ORD0001443,SKU00088,1,115.97,0
OI0003139,ORD0001444,SKU00202,2,55.2,0
OI0003140,ORD0001445,SKU00121,1,322.75,0
OI0003141,ORD0001445,SKU00079,1,1064.44,0
OI0003142,ORD0001446,SKU00012,1,508.42,0
OI0003143,ORD0001447,SKU00402,1,76.68,0
OI0003144,ORD0001448,SKU00031,1,43.0,25
OI0003145,ORD0001448,SKU00236,1,206.45,0
OI0003146,ORD0001448,SKU00266,1,113.26,0
OI0003147,ORD0001449,SKU00246,1,71.29,0
OI0003148,ORD0001449,SKU00155,1,86.58,0
OI0003149,ORD0001449,SKU00052,1,245.41,0
OI0003150,ORD0001450,SKU00268,1,71.61,0
OI0003151,ORD0001451,SKU00200,1,221.8,0
OI0003152,ORD0001451,SKU00179,1,1309.51,0
OI0003153,ORD0001451,SKU00154,1,99.99,0
OI0003154,ORD0001451,SKU00212,1,560.62,0
OI0003155,ORD0001452,SKU00040,1,175.69,5
OI0003156,ORD0001453,SKU00226,1,139.04,0
OI0003157,ORD0001453,SKU00404,1,63.83,0
OI0003158,ORD0001453,SKU00403,1,152.42,0
OI0003159,ORD0001454,SKU00142,1,377.99,0
OI0003160,ORD0001454,SKU00373,1,66.6,0
OI0003161,ORD0001454,SKU00395,3,239.07,0
OI0003162,ORD0001455,SKU00101,1,102.36,15
OI0003163,ORD0001456,SKU00272,1,203.81,0
OI0003164,ORD0001456,SKU00109,1,57.45,0
OI0003165,ORD0001457,SKU00129,1,186.55,0
OI0003166,ORD0001457,SKU00292,1,192.65,0
OI0003167,ORD0001458,SKU00203,1,106.37,5
OI0003168,ORD0001458,SKU00239,1,186.78,0
OI0003169,ORD0001459,SKU00012,1,508.42,0
OI0003170,ORD0001459,SKU00226,2,139.04,0
OI0003171,ORD0001459,SKU00177,1,112.18,0
OI0003172,ORD0001459,SKU00396,1,55.25,0
OI0003173,ORD0001460,SKU00399,1,202.95,0
OI0003174,ORD0001461,SKU00130,1,91.72,0
OI0003175,ORD0001462,SKU00409,1,258.08,0
OI0003176,ORD0001462,SKU00371,2,515.61,0
OI0003177,ORD0001463,SKU00004,1,55.21,0
OI0003178,ORD0001464,SKU00106,2,168.15,0
OI0003179,ORD0001464,SKU00174,1,33.51,0
OI0003180,ORD0001465,SKU00112,1,68.72,0
OI0003181,ORD0001466,SKU00297,1,107.11,25
OI0003182,ORD0001466,SKU00190,1,103.71,20
OI0003183,ORD0001466,SKU00008,1,293.72,0
OI0003184,ORD0001466,SKU00031,1,43.0,0
OI0003185,ORD0001467,SKU00080,2,58.53,0
OI0003186,ORD0001467,SKU00162,1,127.07,20
OI0003187,ORD0001468,SKU00178,1,297.13,0
OI0003188,ORD0001468,SKU00392,1,101.28,0
OI0003189,ORD0001469,SKU00208,1,299.73,20
OI0003190,ORD0001469,SKU00182,1,117.48,0
OI0003191,ORD0001469,SKU00331,1,58.16,0
OI0003192,ORD0001470,SKU00080,1,58.53,0
OI0003193,ORD0001470,SKU00193,1,112.0,0
OI0003194,ORD0001470,SKU00305,1,139.01,0
OI0003195,ORD0001470,SKU00272,1,203.81,0
OI0003196,ORD0001470,SKU00353,1,179.47,0
OI0003197,ORD0001471,SKU00029,1,82.93,0
OI0003198,ORD0001472,SKU00251,1,40.0,0
OI0003199,ORD0001472,SKU00087,1,90.73,0
OI0003200,ORD0001473,SKU00189,1,81.27,10
OI0003201,ORD0001473,SKU00075,1,237.16,0
OI0003202,ORD0001473,SKU00133,2,397.34,0
OI0003203,ORD0001473,SKU00328,1,171.02,0
OI0003204,ORD0001474,SKU00361,1,547.3,5
OI0003205,ORD0001474,SKU00363,1,92.16,15
OI0003206,ORD0001475,SKU00356,1,182.14,20
OI0003207,ORD0001475,SKU00238,1,113.92,0
OI0003208,ORD0001476,SKU00103,1,81.65,25
OI0003209,ORD0001476,SKU00169,2,112.85,0
OI0003210,ORD0001477,SKU00136,1,26.4,0
OI0003211,ORD0001478,SKU00390,1,54.7,0
OI0003212,ORD0001478,SKU00292,1,192.65,0
OI0003213,ORD0001478,SKU00282,1,187.86,0
OI0003214,ORD0001479,SKU00145,1,329.24,0
OI0003215,ORD0001480,SKU00084,1,579.85,0
OI0003216,ORD0001481,SKU00172,1,57.59,0
OI0003217,ORD0001482,SKU00182,3,117.48,0
OI0003218,ORD0001482,SKU00326,1,116.37,15
OI0003219,ORD0001483,SKU00290,1,116.24,0
OI0003220,ORD0001484,SKU00017,1,291.24,10
OI0003221,ORD0001485,SKU00273,1,265.82,15
OI0003222,ORD0001485,SKU00388,1,265.26,0
OI0003223,ORD0001485,SKU00320,1,83.19,0
OI0003224,ORD0001485,SKU00142,1,377.99,0
OI0003225,ORD0001486,SKU00013,1,498.96,0
OI0003226,ORD0001487,SKU00009,1,75.23,0
OI0003227,ORD0001487,SKU00257,1,277.55,10
OI0003228,ORD0001488,SKU00411,2,174.9,0
OI0003229,ORD0001489,SKU00374,1,92.87,15
OI0003230,ORD0001490,SKU00120,1,139.48,5
OI0003231,ORD0001491,SKU00185,1,129.35,15
OI0003232,ORD0001491,SKU00174,3,33.51,0
OI0003233,ORD0001492,SKU00156,1,457.03,0
OI0003234,ORD0001492,SKU00098,1,45.06,0
OI0003235,ORD0001492,SKU00011,1,73.17,0
OI0003236,ORD0001492,SKU00399,1,202.95,0
OI0003237,ORD0001492,SKU00307,1,628.16,0
OI0003238,ORD0001493,SKU00150,1,85.29,15
OI0003239,ORD0001493,SKU00261,2,132.54,0
OI0003240,ORD0001493,SKU00333,1,228.71,25
OI0003241,ORD0001494,SKU00321,1,35.85,20
OI0003242,ORD0001494,SKU00396,2,55.25,0
OI0003243,ORD0001494,SKU00320,3,83.19,20
OI0003244,ORD0001494,SKU00375,2,232.31,0
OI0003245,ORD0001495,SKU00197,1,64.04,0
OI0003246,ORD0001496,SKU00180,1,286.27,0
OI0003247,ORD0001496,SKU00399,1,202.95,0
OI0003248,ORD0001497,SKU00149,1,34.95,0
OI0003249,ORD0001498,SKU00262,3,35.16,0
OI0003250,ORD0001499,SKU00021,1,28.36,5
OI0003251,ORD0001500,SKU00274,1,109.5,0
OI0003252,ORD0001500,SKU00263,1,73.21,0
OI0003253,ORD0001501,SKU00324,2,207.01,0
OI0003254,ORD0001502,SKU00398,1,65.69,0
OI0003255,ORD0001503,SKU00040,1,175.69,0
OI0003256,ORD0001504,SKU00013,1,498.96,0
OI0003257,ORD0001505,SKU00016,1,147.45,0
OI0003258,ORD0001506,SKU00390,1,54.7,20
OI0003259,ORD0001507,SKU00020,1,45.07,0
OI0003260,ORD0001507,SKU00131,1,247.84,0
OI0003261,ORD0001508,SKU00212,2,560.62,25
OI0003262,ORD0001509,SKU00385,1,142.63,0
OI0003263,ORD0001509,SKU00027,1,174.78,0
OI0003264,ORD0001509,SKU00313,1,29.07,0
OI0003265,ORD0001510,SKU00323,1,56.2,0
OI0003266,ORD0001510,SKU00264,1,237.32,0
OI0003267,ORD0001511,SKU00373,1,66.6,0
OI0003268,ORD0001511,SKU00278,1,119.24,0
OI0003269,ORD0001511,SKU00207,1,156.5,0
OI0003270,ORD0001511,SKU00158,1,471.62,0
OI0003271,ORD0001511,SKU00077,2,252.61,0
OI0003272,ORD0001512,SKU00158,1,471.62,5
OI0003273,ORD0001513,SKU00260,1,166.02,0
OI0003274,ORD0001514,SKU00201,1,327.03,0
OI0003275,ORD0001515,SKU00332,1,100.65,0
OI0003276,ORD0001515,SKU00251,1,40.0,0
OI0003277,ORD0001516,SKU00083,1,84.73,0
OI0003278,ORD0001516,SKU00339,1,28.4,0
OI0003279,ORD0001517,SKU00184,1,186.87,10
OI0003280,ORD0001517,SKU00198,1,566.52,0
OI0003281,ORD0001517,SKU00209,1,82.82,0
OI0003282,ORD0001518,SKU00254,2,178.34,0
OI0003283,ORD0001519,SKU00168,1,232.69,0
OI0003284,ORD0001519,SKU00313,1,29.07,5
OI0003285,ORD0001519,SKU00108,1,210.44,5
OI0003286,ORD0001520,SKU00307,1,628.16,0
OI0003287,ORD0001521,SKU00384,1,93.96,0
OI0003288,ORD0001521,SKU00070,2,190.66,0
OI0003289,ORD0001522,SKU00269,1,196.79,0
OI0003290,ORD0001522,SKU00101,2,102.36,0
OI0003291,ORD0001522,SKU00107,2,95.45,0
OI0003292,ORD0001523,SKU00032,2,743.99,0
OI0003293,ORD0001523,SKU00383,1,34.11,0
OI0003294,ORD0001523,SKU00193,1,112.0,0
OI0003295,ORD0001524,SKU00348,1,131.81,20
OI0003296,ORD0001524,SKU00079,1,1064.44,0
OI0003297,ORD0001525,SKU00175,1,22.06,0
OI0003298,ORD0001525,SKU00411,1,174.9,0
OI0003299,ORD0001526,SKU00134,1,183.89,0
OI0003300,ORD0001527,SKU00193,1,112.0,20
OI0003301,ORD0001528,SKU00331,1,58.16,0
OI0003302,ORD0001528,SKU00098,1,45.06,0
OI0003303,ORD0001528,SKU00241,1,98.0,0
OI0003304,ORD0001529,SKU00003,1,166.04,0
OI0003305,ORD0001529,SKU00114,1,23.85,0
OI0003306,ORD0001529,SKU00086,2,61.06,0
OI0003307,ORD0001529,SKU00276,2,55.2,5
